Date,Precio Electricidad,Precio Gas,Demanda,Eolica,Fotovoltaica,Hidroelectrica
22/03/2020,481.8766667,1.76,7207.125,2425.796938,1661.203258,1912.553929
23/03/2020,604.93,1.7,8233.75,2635.565254,1889.290067,2427.713008
24/03/2020,622.1733333,1.73,8628.333333,1354.049988,1992.723146,2740.554242
25/03/2020,615.7141667,1.8,8613.625,1298.00365,1956.585417,2773.001054
26/03/2020,525.8754167,1.73,8564.166667,2032.027258,1731.5707,3273.677746
27/03/2020,586.5533333,1.7,8469.625,1845.305017,1640.367408,2923.27935
28/03/2020,587.1725,1.7,7992.5,1568.089292,1910.432467,2262.406454
29/03/2020,522.2883333,1.7,7088.916667,1353.434417,1469.202854,1860.968262
30/03/2020,589.6045833,1.65,7985.583333,1552.332913,1642.608254,2692.686717
31/03/2020,575.7654167,1.71,8244.333333,1208.389938,1435.840321,3059.953796
01/04/2020,549.37,1.69,8135.291667,2308.864629,1586.758521,3004.676867
02/04/2020,519.4416667,1.55,7931.458333,1972.102642,1787.392871,3305.3407
03/04/2020,505.1166667,1.5,7844.625,1461.584379,1761.446029,3130.493592
04/04/2020,566.7133333,1.546666667,7453.875,1330.4622,1597.94385,2550.229604
05/04/2020,454.7933333,1.593333333,6437.833333,1083.590725,1662.233733,2088.090975
06/04/2020,544.5830435,1.64,7134.875,1151.498217,1513.079263,3180.923738
07/04/2020,626.3041667,1.83,7437.25,891.3394458,1737.70715,3168.8784
08/04/2020,531.1495833,1.86,7437.333333,768.1693667,1730.253267,3623.000617
09/04/2020,596.6720833,1.74,7007.125,923.5918292,1758.308446,3176.458613
10/04/2020,479.9575,1.77,6494.166667,1310.019796,1547.725529,2877.381625
11/04/2020,571.51125,1.8,6779.416667,1688.172179,1700.931604,2582.031854
12/04/2020,519.0791667,1.83,6571.833333,2472.866313,1308.821921,2259.096971
13/04/2020,589.1666667,1.86,7227.041667,1551.945367,2031.192938,3231.892433
14/04/2020,473.08,1.76,7303.916667,1241.906154,1900.021717,3669.598979
15/04/2020,531.5279167,1.68,7397,1990.314579,1809.177421,3496.955325
16/04/2020,439.3304167,1.59,7346.041667,2335.098417,1841.967596,3272.379104
17/04/2020,465.2320833,1.71,7225.208333,1219.419529,1641.690671,3346.406013
18/04/2020,436.3170833,1.733333333,7229.125,1105.200708,1641.254296,2993.289758
19/04/2020,495.585,1.756666667,6623.333333,1936.665029,1898.811463,2875.598838
20/04/2020,479.8045833,1.78,7175.291667,1177.5445,1913.490429,3528.336783
21/04/2020,503.1575,1.92,7468.916667,1321.645321,1891.341029,4072.419483
22/04/2020,476.02375,1.9,7405.833333,1915.790754,1859.591792,3767.188475
23/04/2020,516.82375,1.86,7360.875,1808.196367,1975.914154,3999.077729
24/04/2020,509.9920833,1.81,7624.416667,1146.945433,1965.584642,3970.352821
25/04/2020,530.6075,1.766666667,7351.75,1291.824908,1811.689563,3646.087092
26/04/2020,521.55375,1.723333333,6557.916667,2706.521104,1670.841733,2305.911821
27/04/2020,450.4979167,1.68,7117.208333,3557.4044,1768.398587,3339.077271
28/04/2020,478.6366667,1.8,7314.541667,2285.789167,1859.570713,3896.674996
29/04/2020,463.2625,1.73,7262.041667,1461.599867,1805.828442,3871.367063
30/04/2020,448.0679167,1.63,7075.875,2742.640692,1724.722283,3953.522125
01/05/2020,412.8016667,1.69,6509,3835.711471,1828.619338,3436.350988
02/05/2020,438.55625,1.72,6593.166667,3226.594408,1812.015283,3945.213304
03/05/2020,532.1625,1.75,6379.708333,2102.530096,1301.547104,3090.479804
04/05/2020,528.9491667,1.78,7209.583333,1795.129567,1288.824396,4282.440138
05/05/2020,553.1816667,1.93,7286.5,1188.262725,1290.696896,4369.025829
06/05/2020,479.8725,1.9,7085.5,1807.819688,1315.309188,4465.533496
07/05/2020,503.78625,1.84,6956.958333,2973.685387,1322.533137,4390.257683
08/05/2020,526.96125,1.74,7251.083333,2289.282046,983.1230125,4148.096362
09/05/2020,500.8179167,1.726666667,6957.25,1461.658396,1269.544113,3514.394
10/05/2020,450.1995833,1.713333333,6122,2392.422358,1336.659171,2420.875088
11/05/2020,455.96875,1.7,6870.25,3194.517396,1264.376275,3587.537033
12/05/2020,428.77625,1.61,7085.166667,2479.155908,1520.115808,4380.725996
13/05/2020,461.3629167,1.56,7202.083333,1926.598846,1523.115779,4611.610071
14/05/2020,466.6670833,1.6,7244.833333,1516.767563,1489.241454,4923.381879
15/05/2020,446.5454167,1.66,7408.125,2069.519008,1521.682717,4718.290779
16/05/2020,525.3095833,1.696666667,7152.791667,1487.096942,1540.740579,3231.621338
17/05/2020,533.88875,1.733333333,6583.833333,991.216825,1513.344162,2572.904646
18/05/2020,622.0316667,1.77,7358.083333,1714.232358,1436.132042,3683.554083
19/05/2020,548.90125,1.85,7603.458333,1808.488779,1415.123933,4122.211704
20/05/2020,561.615,1.83,7741.458333,1915.86155,1474.794892,4139.257758
21/05/2020,512.8641667,1.75,7797.166667,1721.03405,1857.446867,4191.106642
22/05/2020,570.8570833,1.7,7861.916667,1533.712279,1915.434192,4609.621521
23/05/2020,477.2970833,1.7225,7622.541667,2097.339417,1893.027446,3781.174554
24/05/2020,539.1570833,1.745,6879.791667,2093.666696,1954.919283,2881.340017
25/05/2020,632.94625,1.7675,7704.875,1857.373792,1984.215204,3759.726679
26/05/2020,714.43375,1.79,7945.416667,1362.914788,1927.334988,4207.313017
27/05/2020,682.41,1.78,8098.625,935.0442958,1743.686483,4177.256304
28/05/2020,625.2825,1.79,8108.958333,1160.429521,1603.896838,4207.238475
29/05/2020,707.46375,1.7,8041.875,1526.238942,1711.91505,3706.506296
30/05/2020,673.36125,1.663333333,7583.583333,2048.307508,1608.007004,2810.521838
31/05/2020,470.035,1.626666667,6785.291667,2042.365958,1697.12735,2096.503417
01/06/2020,551.79125,1.59,7951.958333,1376.8615,1796.545354,3177.702654
02/06/2020,632.4816667,1.58,8409.458333,1030.011813,1796.926788,4107.731775
03/06/2020,722.1395833,1.84,8556.708333,1033.445008,1820.855646,3790.41315
04/06/2020,630.0541667,1.68,8603.416667,1532.026704,1921.830975,5047.932996
05/06/2020,682.8795833,1.8,8805.708333,1249.799467,1956.750229,3693.789471
06/06/2020,752.3729167,1.76,8311.458333,892.0146042,1830.125313,2910.726188
07/06/2020,577.7345833,1.72,7023.083333,1021.411129,1793.427842,2522.867354
08/06/2020,715.2120833,1.68,8475.5,1832.798396,1823.563779,3301.087808
09/06/2020,731.5541667,1.68,8450.5,1515.738417,1808.299442,3762.702346
10/06/2020,692.0879167,1.72,8417.083333,1154.330142,1665.817488,3398.567083
11/06/2020,602.6783333,1.77,8416.166667,2742.240092,1490.419096,3176.491075
12/06/2020,531.0125,1.67,8310.916667,2856.841888,1736.325696,3007.495871
13/06/2020,462.7879167,1.66,7739.375,2395.049504,2090.214238,2648.907479
14/06/2020,445.1441667,1.65,6955.416667,2254.692438,2031.164413,2075.325013
15/06/2020,509.2045833,1.64,8126.083333,2696.306792,1975.042313,2762.200329
16/06/2020,541.98,1.43,8578.958333,2743.59885,1995.234108,3324.46725
17/06/2020,534.5204167,1.55,8714.666667,2450.359783,1903.586783,3516.235429
18/06/2020,569.05125,1.51,8692.541667,1900.611842,1673.883267,3709.78055
19/06/2020,603.0304167,1.49,7580.833333,1850.004171,1861.864442,3762.533663
20/06/2020,481.5545833,1.54,7480.833333,2278.904108,1741.123654,3142.046742
21/06/2020,445.1066667,1.59,4270.041667,2173.544721,1681.935046,2416.843346
22/06/2020,539.4829167,1.64,7945.791667,2001.534925,1849.223279,3630.045796
23/06/2020,587.5991667,1.61,8266,1668.308283,1850.942525,3798.51765
24/06/2020,756.2145833,1.64,8151.666667,1035.838121,1564.331729,4299.329571
25/06/2020,623.62,1.53,8120.125,965.1065458,1719.574246,4645.759183
26/06/2020,489.1208333,1.42,7898.416667,1879.404846,1513.072367,4985.178958
27/06/2020,421.36875,1.503333333,7400.75,2865.028992,1392.085921,4427.780692
28/06/2020,402.8295833,1.586666667,6647.333333,2225.996983,1706.139617,4382.443492
29/06/2020,440.1029167,1.67,7694,2205.276746,1679.477546,4962.684621
30/06/2020,509.7391667,1.76,8061.541667,2175.944583,1675.513933,4938.321675
01/07/2020,491.7891667,1.69,8078.916667,1870.478675,1478.201367,4693.212942
02/07/2020,497.1575,1.694,7998.916667,2019.228321,1604.208492,4659.651746
03/07/2020,466.5258333,1.698,6993,2490.817129,1893.469817,4166.931921
04/07/2020,444.6016667,1.702,6830.875,2811.416092,1953.382529,3418.570475
05/07/2020,455.0104167,1.706,6698.875,1682.792363,1953.406292,3555.677175
06/07/2020,544.8791667,1.71,7963.333333,1846.002675,1801.412383,4382.461579
07/07/2020,553.5658333,1.76,8249.625,1998.770604,1751.153392,4508.489963
08/07/2020,693.41,1.78,8163.541667,2041.224921,1725.246238,4642.405004
09/07/2020,576.445,1.88,8021.791667,2586.857513,1673.547312,4435.859717
10/07/2020,532.2670833,1.79,7871.208333,2970.716675,1949.019113,4460.960371
11/07/2020,576.0579167,1.776666667,7514.541667,2034.170558,1947.375546,3051.2968
12/07/2020,530.83,1.763333333,6626.541667,2675.051838,2000.609171,2417.748921
13/07/2020,541.7325,1.75,7716.333333,2430.511033,1972.691071,3905.2661
14/07/2020,758.4429167,1.74,8241.833333,2494.452929,1927.886242,4484.157613
15/07/2020,708.1954167,1.76,8330.75,3043.213037,1804.023942,3808.94355
16/07/2020,746.3191667,1.79,8321.875,2953.446467,1791.475679,3969.637521
17/07/2020,736.2454167,1.79,8208.625,3390.899383,1755.155721,3426.126204
18/07/2020,671.79375,1.763333333,7773.25,3384.551883,1626.492121,3283.976538
19/07/2020,575.64625,1.736666667,6793.25,2344.423079,1391.880546,2456.3039
20/07/2020,565.4054167,1.71,7824.958333,1571.012804,1427.929817,3836.547429
21/07/2020,751.60375,1.66,8345.416667,1193.886254,1574.840308,4028.727179
22/07/2020,744.23375,1.69,8335,1047.021025,1414.77305,4681.559921
23/07/2020,659.4445833,1.75,8329.583333,976.8226208,1547.429058,3831.294979
24/07/2020,636.7304167,1.77,8320.791667,692.2909542,1655.009425,4453.810275
25/07/2020,572.5283333,1.796666667,7818.625,1312.163521,1673.777008,3090.047413
26/07/2020,467.6066667,1.823333333,6792.791667,1976.236625,1337.018104,2586.150688
27/07/2020,527.0158333,1.85,7636.541667,1125.460667,1146.700213,4263.804104
28/07/2020,537.77875,1.83,7998.958333,1054.5098,1330.935713,3935.382092
29/07/2020,504.5404167,1.77,7946.75,1380.60835,1307.539117,4620.654158
30/07/2020,540.5883333,1.81,7876.583333,2331.153483,1436.105333,4080.65765
31/07/2020,547.1658333,1.83,7776.791667,3077.873892,1568.718671,3913.8214
01/08/2020,510.8875,1.87,7297.75,2431.319733,1591.954733,3689.623621
02/08/2020,480.9166667,1.91,6425.916667,1787.387817,1651.174671,3264.692158
03/08/2020,526.5708333,1.95,7570.916667,1782.058667,1736.876088,4354.119088
04/08/2020,567.0945833,2.07,7945.166667,1924.373263,1691.510988,3827.794838
05/08/2020,608.5583333,2.23,8129.958333,2302.031179,1829.55635,4170.216863
06/08/2020,636.6966667,2.26,8230.916667,2622.859483,1834.83455,3918.98955
07/08/2020,698.7691667,2.15,8222.291667,1803.9205,1801.308737,4036.137342
08/08/2020,769.16875,2.16,7865.833333,2182.488254,1744.153196,3712.653204
09/08/2020,660.0754167,2.17,6819.166667,3496.170071,1514.975163,2936.252488
10/08/2020,714.84875,2.18,7903.208333,3185.549017,1469.402642,3729.857054
11/08/2020,653.425,2.19,8364.916667,3420.397296,1773.444863,3953.963475
12/08/2020,584.0329167,2.05,8395.625,3450.5955,1848.893596,4136.297733
13/08/2020,599.0941667,2.19,8304.708333,3773.481267,1794.409133,4339.801588
14/08/2020,641.6033333,2.23,8262.291667,3240.223925,1901.974413,4462.225254
15/08/2020,634.3116667,2.26,7864.5,3431.514946,1871.957113,3495.265458
16/08/2020,581.7341667,2.29,6867.291667,2808.83845,1640.492483,2982.395858
17/08/2020,757.3195833,2.32,7962.791667,2564.308408,1643.876825,4328.41825
18/08/2020,678.9795833,2.45,8281.041667,2037.229454,1485.515579,4456.087067
19/08/2020,822.24,2.43,8266.166667,945.1511208,1450.532275,5356.658892
20/08/2020,828.1204167,2.35,8290.75,843.4608375,1660.358146,4629.879621
21/08/2020,820.0945833,2.39,8367.791667,1409.790017,1675.522329,4552.283021
22/08/2020,755.8245833,2.45,7918.291667,1318.781354,1718.275313,4285.957717
23/08/2020,623.3270833,2.51,6955.583333,907.4649875,1749.611121,3977.2732
24/08/2020,626.0616667,2.57,8016.416667,1146.822075,1673.403333,4358.441908
25/08/2020,960.47625,2.54,8540.458333,937.5145125,1476.362479,4790.718471
26/08/2020,872.3179167,2.52,8575.208333,1124.893333,1472.02315,5048.851054
27/08/2020,885.8075,2.52,8477.958333,1427.256863,1608.981346,4737.021796
28/08/2020,974.9,2.46,8287.166667,1763.440533,1642.324313,4280.002613
29/08/2020,761.2891667,2.406666667,7726.541667,1783.249371,1583.846588,3902.132088
30/08/2020,660.6154167,2.353333333,6676.208333,1698.629083,1508.023504,2725.343733
31/08/2020,665.3333333,2.3,7778,1880.633242,1458.906096,3948.587392
01/09/2020,659.83125,2.22,8033.958333,1914.480358,1584.340113,4284.33965
02/09/2020,703.84,2.15,8216.708333,1600.966238,1744.8931,4676.409467
03/09/2020,727.3829167,2.32,8319.708333,2327.9892,1752.809942,3994.377679
04/09/2020,680.5675,1.8,8313.5,1878.021954,1668.613854,3726.929146
05/09/2020,619.3466667,1.9375,7832.25,2353.793679,1472.492167,2871.343358
06/09/2020,528.11125,2.075,6774.875,2250.098492,1341.740833,2268.018104
07/09/2020,567.5954167,2.2125,7909.791667,1926.760571,1415.819067,3294.551446
08/09/2020,629.96375,2.35,8208.666667,1803.859042,1328.228721,4448.957154
09/09/2020,773.29375,2.21,8146.291667,1757.233542,1379.059233,4549.028158
10/09/2020,563.3383333,2.13,8031.875,1775.281758,1409.492646,4243.072583
11/09/2020,507.5933333,1.93,7945.833333,2774.628492,1381.017862,3855.458275
12/09/2020,518.6195833,2.013333333,7523.5,1784.68985,1470.746875,3301.020971
13/09/2020,466.2991667,2.096666667,6630.875,1176.002779,1364.086204,2919.304658
14/09/2020,547.9316667,2.18,7613.25,1175.501425,1420.198538,3847.063067
15/09/2020,505.6966667,2.19,7826.458333,1056.275979,1287.301638,3890.945175
16/09/2020,524.1275,2.06,6904.5,524.690425,1424.871808,3302.428121
17/09/2020,698.53625,1.65,7837.291667,900.7919208,1265.829675,4755.242608
18/09/2020,733.6275,1.56,7861.666667,1585.274758,1263.549942,4444.042467
19/09/2020,657.3145833,1.483333333,7541.375,2134.756213,1372.442654,3850.639196
20/09/2020,466.9154167,1.406666667,6618.333333,2339.281563,1508.418525,3897.521692
21/09/2020,507.2575,1.33,7831.416667,2157.63125,1677.815908,4342.799008
22/09/2020,459.98,1.49,8199.666667,1679.227708,1778.4464,4626.137054
23/09/2020,609.6191667,1.74,8293.458333,857.817075,1840.752883,5124.985842
24/09/2020,652.5141667,1.93,8383.708333,761.1092625,1771.699325,5411.552579
25/09/2020,770.3204167,1.9,8348.875,1005.919367,1691.181404,5184.896867
26/09/2020,615.1866667,1.876666667,7883.458333,1637.351675,1813.395596,4653.720983
27/09/2020,557.0254167,1.853333333,6940.333333,1567.763988,1820.858071,3991.134163
28/09/2020,559.86125,1.83,8108.625,1880.940254,1787.250608,4994.381633
29/09/2020,600.45625,1.74,8385.208333,2427.547417,1558.530642,4757.257142
30/09/2020,512.6775,1.66,8235.083333,2218.279625,1935.017192,4446.575883
01/10/2020,489.15375,1.6,8250.041667,2674.563742,2003.490954,4360.984808
02/10/2020,478.45125,1.41,8192.791667,3152.220163,2016.317267,4094.949383
03/10/2020,415.3725,1.58,7760.625,3082.299604,1872.537383,3803.677667
04/10/2020,368.87875,1.75,6787.291667,2986.388288,1892.182679,3278.999792
05/10/2020,405.3283333,1.92,7864.416667,2881.042879,1931.992125,3382.423054
06/10/2020,429.4729167,1.86,8297.416667,2255.701917,1681.0367,3556.6745
07/10/2020,524.9995833,2.01,8419.458333,1566.96545,1814.310229,3545.209563
08/10/2020,544.8675,1.49,8459.708333,1102.388921,1912.722033,3989.007496
09/10/2020,579.1283333,2.25,8520.208333,579.0529417,1854.207175,4134.831938
10/10/2020,532.2958333,2.27,8140.125,1008.503479,1864.951108,4119.441621
11/10/2020,484.0008333,2.29,7118.833333,1507.358833,1746.179425,3970.09935
12/10/2020,815.7066667,2.31,8065.083333,1624.056458,1736.654,4095.485029
13/10/2020,855.7654167,2.14,8471,2305.176813,1374.903192,3930.463487
14/10/2020,861.9345833,2.02,8514.541667,2315.249342,1507.544171,3723.311679
15/10/2020,806.7341667,2.23,8611.083333,2225.033467,1711.765775,3895.290508
16/10/2020,815.7120833,2.16,8280.291667,2950.649754,1720.811275,3243.65425
17/10/2020,903.8783333,2.206666667,7689.541667,3079.581654,1809.644892,2887.627279
18/10/2020,614.3475,2.253333333,6948.916667,3491.522721,1755.17375,1867.389796
19/10/2020,653.9941667,2.3,8097.916667,3243.001213,1811.065729,2637.264229
20/10/2020,599.75625,2.57,8475.291667,2859.181554,1643.160883,3029.587438
21/10/2020,799.7470833,2.95,8602.416667,2095.2839,1725.978992,3259.532612
22/10/2020,924.0641667,2.99,8574.291667,1532.783725,1667.891154,4365.497604
23/10/2020,868.0908333,2.91,8528.125,1176.608188,1749.0424,4070.039775
24/10/2020,992.4133333,2.986666667,8040.458333,2004.770671,1742.775579,2929.489033
25/10/2020,613.55125,3.063333333,6980.958333,2811.312617,1640.499075,2188.414529
26/10/2020,757.978,3.14,8191.5,2824.732436,1614.12694,3131.102084
27/10/2020,850.0620833,3.07,8533.416667,1572.7034,1645.845129,2652.513408
28/10/2020,929.06,3.14,8604.833333,1645.867288,1798.038954,3042.345879
29/10/2020,814.6041667,3.06,8564.25,2416.6798,1737.014375,2061.041879
30/10/2020,705.7708333,3.03,8359.25,3336.490637,1681.233267,1689.923733
31/10/2020,705.635,3.03,7733.75,2551.7296,1642.097475,1640.725508
01/11/2020,512.75875,3.03,6871.333333,2994.615942,1534.377796,1360.751296
02/11/2020,598.6158333,3.03,7550.25,3414.561624,1601.365064,1444.862184
03/11/2020,663.4366667,2.88,8107.25,3124.652004,1670.255063,1740.882962
04/11/2020,634.24875,2.63,8255.416667,3274.726688,1760.867588,1856.934721
05/11/2020,688.36375,2.69,8096.625,2652.207513,1674.498779,1835.224046
06/11/2020,750.5216667,2.67,8208.833333,2442.280117,1621.391142,2269.0679
07/11/2020,1084.8425,2.656666667,7795,2499.738575,1590.3903,2352.432258
08/11/2020,764.5375,2.643333333,6905.25,2074.569754,1481.684421,2007.754946
09/11/2020,1864.74125,2.63,7978.833333,1780.396842,1622.655638,2865.168596
10/11/2020,1593.08625,2.74,8480.708333,1487.221921,1702.579579,3077.245554
11/11/2020,3944.320417,2.75,8518.708333,774.0917792,1731.30915,2952.219883
12/11/2020,992.0145833,2.81,8537.208333,1795.975363,1664.752571,2567.363525
13/11/2020,808.08125,2.82,8461.166667,2673.582608,1687.476158,2476.768754
14/11/2020,657.8770833,2.753333333,7956.208333,2308.110225,1645.025979,2438.384329
15/11/2020,585.9945833,2.686666667,6908.25,2303.061958,1651.399833,2077.842529
16/11/2020,549.90625,2.62,6928.791667,3228.131904,1423.349063,1448.675729
17/11/2020,683.6679167,2.55,8032.291667,3502.975854,1280.660225,2074.185504
18/11/2020,673.1295833,2.37,8356.75,3714.293758,1400.596596,2496.594429
19/11/2020,555.99875,2.19,8344.458333,3456.565733,1624.208608,2158.576292
20/11/2020,643.715,2.22,8379.833333,3250.719904,1491.133567,2230.805783
21/11/2020,532.2675,2.223333333,7962.791667,3152.766954,1415.842383,2614.238838
22/11/2020,461.865,2.226666667,6916.166667,2850.501146,1618.396208,2436.476929
23/11/2020,588.7116667,2.23,8034.166667,3373.269517,1594.879371,2871.79945
24/11/2020,711.205,2.47,8394.833333,3825.1719,1630.968242,2997.916
25/11/2020,805.6866667,2.47,8532.625,1731.401354,1548.985092,3890.099521
26/11/2020,676.1104167,2.554,8524.666667,2830.263696,1264.387171,3616.905996
27/11/2020,839.6495833,2.638,8524.666667,2971.191188,1266.261008,3649.367925
28/11/2020,838.5283333,2.722,7973.666667,1910.116258,1424.477688,3529.497529
29/11/2020,688.9625,2.806,6998.291667,1725.500096,1337.982071,2954.807158
30/11/2020,523.9304167,2.89,8026.75,3473.68705,1357.0054,2906.110725
01/12/2020,647.0845833,2.89,8319.083333,3331.501725,1348.751117,2985.328613
02/12/2020,666.9758333,2.75,8332.166667,3120.563617,1501.614067,3163.669692
03/12/2020,602.5645833,2.46,8385.458333,4018.125083,1440.17885,2888.510963
04/12/2020,646.5908333,2.48,8331.875,3156.188279,1079.105617,2644.164917
05/12/2020,536.5145833,2.45,7864.916667,2916.099271,1276.194304,2521.145208
06/12/2020,575.05,2.42,6952.541667,3192.754483,870.0415292,2289.227167
07/12/2020,780.82125,2.39,8025.291667,2648.971567,1076.199388,3091.413067
08/12/2020,852.3458333,2.36,8405.583333,2575.452142,1149.788425,2557.45035
09/12/2020,504.2308333,2.45,8334.208333,3121.784721,1307.734583,3033.991837
10/12/2020,486.07125,2.45,8421.666667,3712.623321,1091.303483,3000.894904
11/12/2020,803.0716667,2.54,8294.5,1699.133342,1228.051646,3115.673479
12/12/2020,495.84375,2.59,7154.041667,1047.119463,1279.500958,2325.691583
13/12/2020,639.2095833,2.64,6766.208333,1949.519913,1389.657021,2163.056925
14/12/2020,536.5995833,2.69,8028.583333,2981.695179,1404.583813,2477.152521
15/12/2020,925.2691667,2.63,8403.916667,2177.810425,1507.794792,2612.954304
16/12/2020,585.3166667,2.73,8387.291667,2285.922258,1617.082279,2409.095058
17/12/2020,558.545,2.7,8396.458333,3092.163492,1555.244708,2260.588525
18/12/2020,561.9116667,2.73,8299.083333,4152.229025,1465.437317,2251.570417
19/12/2020,553.7208333,2.713333333,7883.708333,3182.994692,1643.565975,1937.387429
20/12/2020,521.3304167,2.696666667,6950.375,2351.018354,1508.569104,1881.393413
21/12/2020,550.255,2.68,7830.416667,3639.489763,1465.428729,2128.538221
22/12/2020,541.39125,2.76,8013,4117.534908,1409.469779,2410.9955
23/12/2020,791.6854167,2.76,7931.25,2198.397033,1626.271104,2237.308588
24/12/2020,564.2279167,2.68,6815.375,2363.876921,1375.822283,1826.581688
25/12/2020,445.1666667,2.6075,5500.958333,1830.781542,1289.579317,1395.432896
26/12/2020,490.3004167,2.535,6440.666667,3145.364604,1724.861479,1884.568117
27/12/2020,493.76875,2.4625,6359.166667,3381.983888,1612.928071,2152.282625
28/12/2020,530.685,2.39,6956.75,4063.80175,1569.495892,3279.891954
29/12/2020,467.2870833,2.4,7306.416667,4216.383767,1659.012583,2641.776538
30/12/2020,495.0770833,2.36,7279.25,3070.083246,1488.15385,2537.728683
31/12/2020,437.2016667,2.408,6502.708333,3171.797033,1488.745037,1900.805108
01/01/2021,492.4682759,2.456,5442.791667,1121.479563,1119.306883,1577.274571
02/01/2021,464.8008333,2.504,6304,2618.489221,1644.323088,1991.175096
03/01/2021,535.1358333,2.552,6401.208333,2852.959042,1287.139158,1685.908663
04/01/2021,535.0566667,2.6,7613.083333,2301.523171,1699.511067,2593.197125
05/01/2021,561.9045833,2.77,8123.916667,2946.336921,1605.551842,2267.907275
06/01/2021,589.96,2.76,8227.291667,2211.946,1617.785692,2837.7592
07/01/2021,541.8091667,2.81,8258.291667,2158.603038,1425.412354,2683.730892
08/01/2021,554.7704167,2.77,8281.875,2965.295583,1639.011175,1902.206796
09/01/2021,544.9683333,2.75,7808.583333,3149.954342,1456.153404,2408.327571
10/01/2021,520.3054167,2.73,6744.291667,2878.54985,1639.051325,2190.439871
11/01/2021,555.31875,2.71,7809.8,3157.215521,1571.633754,2610.169946
12/01/2021,565.0225,2.89,8238.5,2496.403767,1666.734704,2534.568467
13/01/2021,588.0225,2.82,8309.083333,2202.279921,1468.749313,2474.267713
14/01/2021,636.9170833,2.82,8327.166667,2925.309442,1454.211392,2444.949717
15/01/2021,630.4379167,2.86,8204.833333,2533.286129,1678.269767,2141.260363
16/01/2021,585.9145833,2.8075,7722.5,2988.432921,1613.219842,2193.907771
17/01/2021,544.9254167,2.755,6759.791667,2221.4438,1707.912371,2458.098871
18/01/2021,571.3566667,2.7025,7947.291667,3661.682017,1790.897288,2247.861658
19/01/2021,603.1683333,2.65,8294.708333,4035.500317,1181.711975,2493.277783
20/01/2021,634.8358333,2.57,8275.291667,3040.529825,795.1322958,3152.915933
21/01/2021,647.3829167,2.49,8245.375,2661.086567,1244.137929,3100.729358
22/01/2021,1434.144583,2.45,8334.791667,1124.880229,1779.889704,3771.274396
23/01/2021,989.4416667,2.51,7896.833333,1391.832658,1539.393408,2473.061192
24/01/2021,560.7070833,2.57,6903.208333,2367.589729,1449.358546,2544.382563
25/01/2021,905.82375,2.63,8047.166667,2110.402142,1724.371621,3070.427392
26/01/2021,1302.219583,2.73,8423.166667,1519.642796,1628.423163,3102.435942
27/01/2021,801.9908333,2.77,8476.625,2460.033588,1740.784604,2724.912833
28/01/2021,644.1266667,2.76,8412.458333,3635.127288,1499.216838,2661.305629
29/01/2021,588.0629167,2.68,8377.75,3762.992021,1480.222671,2345.207454
30/01/2021,546.6945833,2.746666667,7823.958333,3696.356021,1883.709213,2342.588963
31/01/2021,465.0033333,2.813333333,6844.434783,2663.534433,1713.120746,2255.169492
01/02/2021,525.3229167,2.88,6928.375,3659.488279,1631.927092,2167.450363
02/02/2021,604.5479167,3.24,7945.291667,2815.183158,1633.41195,2635.417438
03/02/2021,964.4216667,3.01,8482.416667,3548.695096,1752.127958,2443.949363
04/02/2021,1248.904167,2.99,8494.375,2263.975783,1952.25105,2795.554917
05/02/2021,1611.892083,3.49,8510.958333,1489.904471,2048.257804,2664.022188
06/02/2021,817.0295833,3.46,8042.666667,1622.929479,2103.460446,2409.226321
07/02/2021,719.19875,3.43,7024.416667,2697.986054,1820.355238,1796.344471
08/02/2021,883.71875,3.4,8067.208333,1907.22585,2025.747654,2699.63685
09/02/2021,884.0166667,3.35,8463.291667,1104.321963,1973.450325,2800.5052
10/02/2021,863.4020833,3.76,8541.791667,2162.251971,1854.838683,2510.120004
11/02/2021,1006.222917,6.5,8453.541667,2276.182021,2041.90645,2970.029067
12/02/2021,1189.69625,6.12,8252.333333,1960.777175,1866.754229,2982.572508
13/02/2021,2269.6725,7.42,7799.583333,1863.325083,1758.507558,2356.279738
14/02/2021,2117.894167,8.72,6731.333333,2140.608083,1745.239092,2121.814163
15/02/2021,2077.471667,10.02,7628.25,2256.589479,1570.599683,5738.229617
16/02/2021,2090.323333,11.32,7918.875,2370.849825,1680.593175,5929.734092
17/02/2021,4410.179167,23.86,7955.416667,2288.937621,1831.801938,5141.549163
18/02/2021,4384.863333,8.56,8047.875,2513.363996,2117.302667,4652.338662
19/02/2021,2951.01875,4.96,7954.166667,2603.328904,2156.131225,3235.246754
20/02/2021,1570.756667,4.36,7614.708333,3021.951963,2079.093471,1734.107313
21/02/2021,1168.545833,3.76,6887,3562.116408,1862.587667,1780.151929
22/02/2021,1318.64125,3.16,8049.666667,2859.11215,2137.437283,2245.870946
23/02/2021,897.6379167,2.94,8537.958333,3355.314733,2150.884867,1957.715446
24/02/2021,872.9970833,2.8,8603.583333,3775.705979,2006.847517,2476.417204
25/02/2021,850.9854167,2.72,8613.625,4277.912688,1781.388658,2486.691533
26/02/2021,836.0641667,2.66,8551,2160.121342,1839.36875,3209.430846
27/02/2021,1236,2.673333333,8154.125,2078.584829,1748.145654,2889.892846
28/02/2021,749.1958333,2.686666667,7174.166667,1938.170221,2047.392813,2359.936454
